Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Cluster
2240.0,Honda,Civic,2017.0,CNG,Manual,2.0,3.0,1800.0,4.0,2.0,1
2241.0,Mahindra,XUV700,2018.0,Diesel,Manual,2.0,2.0,1500.0,6.0,2.0,2
2242.0,Hyundai,Venue,2015.0,Diesel,Manual,2.0,2.0,1000.0,5.0,3.0,0
2243.0,Mahindra,Scorpio,2018.0,CNG,Manual,2.0,3.0,1500.0,6.0,3.0,2
2244.0,Volkswagen,Polo,2017.0,Electric,Automatic,1.0,1.0,1800.0,4.0,3.0,0
2245.0,Skoda,Rapid,2020.0,Diesel,Manual,2.0,3.0,1200.0,5.0,2.0,2
2246.0,Hyundai,i10,2019.0,Electric,Manual,2.0,2.0,1200.0,7.0,1.0,2
2247.0,Volkswagen,Taigun,2024.0,Diesel,Automatic,2.0,2.0,800.0,6.0,2.0,2
2248.0,Renault,Kwid,2017.0,Electric,Manual,2.0,1.0,1800.0,6.0,2.0,0
2249.0,Mahindra,XUV300,2022.0,Diesel,Manual,2.0,3.0,2000.0,6.0,2.0,1
2250.0,Hyundai,Creta,2023.0,Electric,Manual,2.0,3.0,1200.0,6.0,2.0,2
2251.0,Tata Motors,Punch,2022.0,Diesel,Automatic,2.0,2.0,1000.0,6.0,1.0,2
2252.0,Kia,Sonet,2022.0,Electric,Automatic,2.0,2.0,1500.0,7.0,3.0,2
2253.0,Renault,Duster,2022.0,Petrol,Automatic,2.0,2.0,1000.0,7.0,1.0,2
2254.0,Maruti Suzuki,WagonR,2019.0,Electric,Manual,2.0,2.0,1800.0,4.0,3.0,0
2255.0,Renault,Kiger,2015.0,Electric,Automatic,2.0,1.0,800.0,4.0,2.0,0
2256.0,Skoda,Superb,2018.0,CNG,Automatic,2.0,3.0,1200.0,7.0,1.0,2
2257.0,Kia,EV6,2016.0,CNG,Automatic,2.0,2.0,1200.0,5.0,1.0,0
2258.0,Honda,WR-V,2024.0,Electric,Automatic,2.0,2.0,1800.0,5.0,3.0,1
2259.0,Skoda,Slavia,2021.0,Diesel,Automatic,3.0,2.0,1200.0,7.0,2.0,2
2260.0,Honda,Amaze,2023.0,Petrol,Automatic,2.0,3.0,1000.0,6.0,1.0,2
2261.0,Hyundai,Verna,2022.0,Petrol,Automatic,2.0,2.0,800.0,5.0,3.0,0
2262.0,Hyundai,Verna,2019.0,Electric,Automatic,2.0,2.0,1800.0,4.0,2.0,0
2263.0,Hyundai,Creta,2022.0,Petrol,Automatic,2.0,1.0,1800.0,6.0,2.0,0
2264.0,Hyundai,i20,2016.0,CNG,Manual,1.0,2.0,2500.0,6.0,3.0,1
2265.0,Volkswagen,Taigun,2022.0,Diesel,Automatic,2.0,3.0,1000.0,6.0,2.0,2
2266.0,Maruti Suzuki,Dzire,2020.0,CNG,Manual,3.0,3.0,2000.0,7.0,2.0,2
2267.0,Renault,Duster,2020.0,Electric,Automatic,2.0,2.0,1200.0,7.0,2.0,2
2268.0,Tata Motors,Tiago,2018.0,Electric,Manual,3.0,1.0,1500.0,6.0,2.0,0
2269.0,Tata Motors,Altroz,2018.0,Diesel,Manual,3.0,1.0,1500.0,7.0,2.0,0
2270.0,Kia,Sonet,2023.0,Petrol,Automatic,2.0,3.0,800.0,7.0,2.0,2
2271.0,Kia,Sonet,2023.0,Electric,Automatic,2.0,3.0,2500.0,4.0,2.0,1
2272.0,Maruti Suzuki,Dzire,2023.0,CNG,Manual,1.0,2.0,1000.0,5.0,2.0,0
2273.0,Hyundai,Venue,2024.0,CNG,Manual,2.0,3.0,2500.0,6.0,3.0,1
2274.0,Honda,Amaze,2019.0,Petrol,Automatic,1.0,2.0,800.0,7.0,2.0,2
2275.0,Toyota,Urban Cruiser,2019.0,Diesel,Automatic,2.0,1.0,1500.0,5.0,1.0,0
2276.0,Mahindra,Scorpio,2021.0,Diesel,Automatic,2.0,2.0,2000.0,5.0,3.0,1
2277.0,Skoda,Rapid,2024.0,Diesel,Manual,3.0,2.0,800.0,7.0,3.0,2
2278.0,Volkswagen,Tiguan,2020.0,Diesel,Manual,1.0,2.0,1500.0,7.0,2.0,2
2279.0,Tata Motors,Punch,2020.0,Petrol,Automatic,3.0,2.0,1000.0,5.0,1.0,0
2280.0,Kia,EV6,2022.0,Diesel,Manual,2.0,2.0,2500.0,7.0,3.0,1
2281.0,Hyundai,Verna,2016.0,Petrol,Automatic,3.0,1.0,1500.0,4.0,3.0,0
2282.0,Volkswagen,Tiguan,2018.0,CNG,Automatic,2.0,2.0,2500.0,5.0,2.0,1
2283.0,Skoda,Kushaq,2022.0,Electric,Manual,2.0,2.0,1000.0,4.0,3.0,0
2284.0,Maruti Suzuki,Swift,2021.0,Diesel,Automatic,1.0,2.0,1000.0,5.0,1.0,0
2285.0,Kia,Carens,2015.0,CNG,Manual,3.0,2.0,2000.0,5.0,3.0,1
2286.0,Hyundai,i10,2019.0,Diesel,Manual,2.0,2.0,2500.0,4.0,1.0,1
2287.0,Volkswagen,Vento,2018.0,Diesel,Manual,2.0,2.0,800.0,7.0,1.0,2
2288.0,Skoda,Rapid,2017.0,CNG,Manual,2.0,1.0,2000.0,4.0,1.0,0
2289.0,Renault,Kwid,2022.0,Electric,Automatic,1.0,1.0,1000.0,6.0,3.0,0
2290.0,Kia,EV6,2020.0,Diesel,Manual,2.0,2.0,2000.0,7.0,1.0,1
2291.0,Honda,WR-V,2016.0,Diesel,Manual,1.0,1.0,2000.0,6.0,2.0,1
2292.0,Hyundai,Venue,2019.0,Electric,Manual,2.0,2.0,1800.0,6.0,2.0,1
2293.0,Maruti Suzuki,Swift,2015.0,CNG,Manual,2.0,2.0,800.0,4.0,2.0,0
2294.0,Hyundai,i20,2015.0,Petrol,Automatic,2.0,2.0,1500.0,6.0,3.0,2
2295.0,Skoda,Slavia,2021.0,CNG,Automatic,2.0,3.0,1500.0,4.0,1.0,2
2296.0,Skoda,Octavia,2016.0,Electric,Manual,3.0,3.0,2000.0,7.0,2.0,2
2297.0,Toyota,Camry,2019.0,CNG,Manual,1.0,1.0,2000.0,6.0,2.0,1
2298.0,Skoda,Octavia,2019.0,Petrol,Automatic,1.0,3.0,1000.0,6.0,1.0,2
2299.0,Toyota,Urban Cruiser,2023.0,Electric,Manual,3.0,2.0,1000.0,5.0,3.0,0
2300.0,Toyota,Fortuner,2022.0,CNG,Manual,2.0,2.0,1000.0,5.0,3.0,0
2301.0,Skoda,Slavia,2020.0,Petrol,Automatic,2.0,2.0,1800.0,6.0,2.0,1
2302.0,Tata Motors,Tiago,2020.0,Diesel,Automatic,3.0,2.0,1800.0,5.0,3.0,1
2303.0,Toyota,Camry,2022.0,Diesel,Automatic,3.0,2.0,1500.0,7.0,3.0,2
2304.0,Kia,Carnival,2022.0,CNG,Automatic,2.0,2.0,800.0,7.0,1.0,2
2305.0,Toyota,Urban Cruiser,2021.0,Petrol,Manual,2.0,2.0,2000.0,6.0,1.0,1
2306.0,Kia,Carnival,2016.0,Diesel,Automatic,2.0,2.0,2000.0,4.0,2.0,1
2307.0,Skoda,Superb,2015.0,Electric,Manual,2.0,2.0,2500.0,7.0,2.0,1
2308.0,Kia,Carnival,2023.0,Electric,Automatic,1.0,1.0,800.0,5.0,2.0,0
2309.0,Hyundai,Verna,2022.0,CNG,Automatic,3.0,3.0,2000.0,4.0,1.0,1
2310.0,Mahindra,Scorpio,2019.0,Diesel,Manual,2.0,1.0,1500.0,5.0,2.0,0
2311.0,Tata Motors,Punch,2018.0,Electric,Automatic,3.0,2.0,1000.0,7.0,2.0,2
2312.0,Volkswagen,Polo,2022.0,Petrol,Manual,3.0,2.0,800.0,6.0,2.0,2
2313.0,Renault,Kwid,2023.0,Petrol,Automatic,2.0,1.0,1500.0,4.0,2.0,0
2314.0,Skoda,Kushaq,2016.0,Diesel,Manual,1.0,3.0,1000.0,7.0,2.0,2
2315.0,Toyota,Camry,2017.0,Electric,Manual,2.0,1.0,1200.0,5.0,3.0,0
2316.0,Maruti Suzuki,Swift,2024.0,Diesel,Manual,2.0,3.0,1500.0,5.0,2.0,2
2317.0,Mahindra,Bolero,2016.0,Electric,Manual,2.0,3.0,800.0,4.0,1.0,2
2318.0,Maruti Suzuki,WagonR,2016.0,Electric,Automatic,3.0,3.0,1000.0,4.0,3.0,2
2319.0,Skoda,Rapid,2023.0,Electric,Manual,2.0,2.0,1200.0,4.0,1.0,0
2320.0,Hyundai,i10,2024.0,CNG,Manual,2.0,1.0,2000.0,5.0,2.0,0
2321.0,Toyota,Urban Cruiser,2015.0,Diesel,Manual,2.0,2.0,1000.0,4.0,3.0,0
2322.0,Volkswagen,Taigun,2019.0,CNG,Automatic,2.0,2.0,1000.0,6.0,2.0,2
2323.0,Honda,Amaze,2016.0,Electric,Manual,3.0,2.0,1000.0,5.0,3.0,0
2324.0,Maruti Suzuki,Dzire,2018.0,Electric,Manual,2.0,3.0,1200.0,5.0,2.0,2
2325.0,Toyota,Fortuner,2018.0,Electric,Manual,2.0,2.0,2000.0,4.0,2.0,1
2326.0,Kia,Seltos,2021.0,CNG,Manual,2.0,2.0,1000.0,5.0,2.0,0
2327.0,Renault,Triber,2019.0,Petrol,Automatic,3.0,2.0,1000.0,6.0,2.0,2
2328.0,Hyundai,Creta,2024.0,CNG,Manual,1.0,1.0,2000.0,4.0,2.0,0
2329.0,Tata Motors,Tiago,2016.0,Electric,Manual,1.0,2.0,2500.0,6.0,2.0,1
2330.0,Renault,Kwid,2018.0,Electric,Automatic,2.0,3.0,1800.0,6.0,2.0,2
2331.0,Hyundai,i10,2017.0,Diesel,Automatic,2.0,2.0,2500.0,4.0,2.0,1
2332.0,Kia,Seltos,2021.0,CNG,Automatic,2.0,1.0,800.0,4.0,2.0,0
2333.0,Kia,EV6,2023.0,Petrol,Manual,2.0,2.0,1800.0,5.0,2.0,1
2334.0,Tata Motors,Altroz,2016.0,Diesel,Manual,1.0,2.0,1000.0,4.0,2.0,0
2335.0,Volkswagen,Vento,2018.0,Electric,Automatic,2.0,3.0,1500.0,6.0,2.0,2
2336.0,Toyota,Fortuner,2023.0,Electric,Manual,3.0,1.0,800.0,7.0,1.0,0
2337.0,Skoda,Rapid,2017.0,Diesel,Automatic,1.0,3.0,2000.0,5.0,1.0,1
2338.0,Skoda,Slavia,2021.0,Diesel,Automatic,1.0,2.0,1000.0,5.0,3.0,0
2339.0,Toyota,Urban Cruiser,2023.0,Petrol,Manual,2.0,2.0,1200.0,7.0,2.0,2
2340.0,Renault,Kwid,2018.0,Electric,Automatic,1.0,3.0,1200.0,5.0,2.0,2
2341.0,Toyota,Urban Cruiser,2024.0,CNG,Manual,1.0,2.0,1000.0,7.0,2.0,2
2342.0,Skoda,Rapid,2022.0,Electric,Manual,1.0,2.0,2000.0,6.0,2.0,1
2343.0,Toyota,Urban Cruiser,2017.0,CNG,Manual,2.0,2.0,1500.0,7.0,2.0,2
2344.0,Volkswagen,Virtus,2015.0,Electric,Automatic,2.0,1.0,2500.0,7.0,2.0,1
2345.0,Hyundai,i20,2024.0,Petrol,Manual,3.0,3.0,1500.0,4.0,2.0,2
2346.0,Skoda,Octavia,2021.0,Petrol,Automatic,2.0,1.0,800.0,6.0,1.0,0
2347.0,Honda,City,2023.0,CNG,Automatic,2.0,1.0,1200.0,7.0,3.0,0
2348.0,Skoda,Superb,2024.0,CNG,Automatic,2.0,2.0,1000.0,5.0,2.0,0
2349.0,Skoda,Slavia,2017.0,Electric,Manual,2.0,1.0,800.0,5.0,1.0,0
2350.0,Honda,City,2016.0,Petrol,Manual,2.0,3.0,1500.0,4.0,1.0,2
2351.0,Honda,Jazz,2015.0,Electric,Manual,2.0,2.0,1000.0,7.0,2.0,2
2352.0,Tata Motors,Punch,2016.0,Petrol,Automatic,3.0,2.0,2500.0,4.0,1.0,1
2353.0,Maruti Suzuki,Ertiga,2022.0,Petrol,Manual,2.0,3.0,1800.0,7.0,2.0,2
2354.0,Tata Motors,Harrier,2018.0,CNG,Automatic,2.0,2.0,2000.0,7.0,2.0,1
2355.0,Mahindra,XUV700,2024.0,Diesel,Manual,2.0,1.0,1500.0,6.0,3.0,0
2356.0,Hyundai,Verna,2015.0,Electric,Manual,2.0,3.0,1500.0,6.0,2.0,2
2357.0,Honda,Amaze,2015.0,Electric,Automatic,3.0,2.0,800.0,4.0,2.0,0
2358.0,Kia,Seltos,2022.0,Petrol,Automatic,1.0,1.0,2000.0,4.0,2.0,0
2359.0,Mahindra,Bolero,2021.0,CNG,Manual,1.0,3.0,800.0,4.0,2.0,2
2360.0,Toyota,Fortuner,2015.0,Petrol,Automatic,2.0,2.0,1500.0,7.0,1.0,2
2361.0,Volkswagen,Tiguan,2015.0,CNG,Automatic,2.0,2.0,2000.0,4.0,1.0,1
2362.0,Tata Motors,Punch,2017.0,CNG,Automatic,2.0,2.0,1200.0,6.0,2.0,2
2363.0,Mahindra,Thar,2023.0,Petrol,Automatic,2.0,3.0,1000.0,6.0,2.0,2
2364.0,Hyundai,i10,2016.0,CNG,Manual,2.0,1.0,800.0,4.0,2.0,0
2365.0,Hyundai,i10,2024.0,Electric,Automatic,2.0,1.0,1000.0,4.0,2.0,0
2366.0,Toyota,Camry,2017.0,CNG,Manual,2.0,1.0,1500.0,5.0,2.0,0
2367.0,Volkswagen,Polo,2019.0,Electric,Manual,2.0,1.0,2000.0,4.0,2.0,0
2368.0,Tata Motors,Nexon,2017.0,Petrol,Automatic,2.0,1.0,2500.0,6.0,2.0,1
2369.0,Honda,Civic,2023.0,CNG,Automatic,2.0,2.0,800.0,7.0,2.0,2
2370.0,Kia,Carnival,2019.0,CNG,Automatic,2.0,1.0,2000.0,6.0,1.0,1
2371.0,Skoda,Rapid,2023.0,Petrol,Automatic,2.0,2.0,1800.0,6.0,2.0,1
2372.0,Maruti Suzuki,Dzire,2022.0,CNG,Manual,2.0,1.0,800.0,7.0,2.0,0
2373.0,Hyundai,Verna,2021.0,Diesel,Manual,1.0,3.0,800.0,6.0,1.0,2
2374.0,Maruti Suzuki,WagonR,2023.0,CNG,Manual,3.0,2.0,1200.0,5.0,2.0,0
2375.0,Kia,Carnival,2016.0,CNG,Manual,1.0,2.0,1800.0,5.0,1.0,1
2376.0,Tata Motors,Tiago,2016.0,CNG,Manual,2.0,2.0,800.0,6.0,2.0,2
2377.0,Honda,City,2024.0,Diesel,Automatic,1.0,1.0,1000.0,4.0,2.0,0
2378.0,Honda,Amaze,2021.0,Electric,Manual,1.0,3.0,1800.0,5.0,2.0,2
2379.0,Kia,Carens,2024.0,Petrol,Automatic,1.0,2.0,1000.0,6.0,2.0,2
2380.0,Kia,Carens,2020.0,Diesel,Manual,2.0,1.0,800.0,7.0,2.0,0
2381.0,Maruti Suzuki,Dzire,2018.0,Electric,Manual,3.0,2.0,1800.0,6.0,3.0,1
2382.0,Tata Motors,Punch,2021.0,Petrol,Automatic,2.0,1.0,1200.0,4.0,2.0,0
2383.0,Hyundai,Creta,2016.0,CNG,Automatic,1.0,2.0,800.0,6.0,1.0,2
2384.0,Kia,EV6,2018.0,Diesel,Automatic,2.0,2.0,2500.0,4.0,3.0,1
2385.0,Mahindra,XUV300,2018.0,Electric,Manual,2.0,1.0,800.0,4.0,1.0,0
2386.0,Tata Motors,Nexon,2016.0,CNG,Manual,1.0,2.0,2500.0,4.0,1.0,1
2387.0,Honda,Civic,2020.0,CNG,Manual,2.0,2.0,1500.0,5.0,2.0,0
2388.0,Maruti Suzuki,Baleno,2016.0,CNG,Automatic,2.0,2.0,2000.0,5.0,2.0,1
2389.0,Kia,Carens,2016.0,Diesel,Automatic,2.0,2.0,800.0,4.0,3.0,0
2390.0,Maruti Suzuki,Baleno,2023.0,CNG,Automatic,2.0,3.0,800.0,6.0,2.0,2
2391.0,Renault,Kiger,2015.0,Diesel,Automatic,1.0,3.0,800.0,4.0,3.0,2
2392.0,Maruti Suzuki,WagonR,2020.0,Electric,Automatic,2.0,2.0,1500.0,7.0,2.0,2
2393.0,Hyundai,Verna,2017.0,Petrol,Automatic,2.0,1.0,800.0,7.0,3.0,0
2394.0,Honda,Amaze,2015.0,CNG,Automatic,2.0,1.0,1200.0,4.0,2.0,0
2395.0,Renault,Triber,2023.0,Diesel,Manual,3.0,1.0,1800.0,6.0,3.0,0
2396.0,Volkswagen,Vento,2017.0,Petrol,Automatic,2.0,3.0,2000.0,6.0,2.0,1
2397.0,Kia,EV6,2022.0,Electric,Automatic,2.0,2.0,1200.0,4.0,2.0,0
2398.0,Hyundai,Verna,2016.0,Diesel,Manual,2.0,1.0,1000.0,4.0,2.0,0
2399.0,Tata Motors,Punch,2020.0,Petrol,Manual,2.0,3.0,2500.0,4.0,3.0,1
2400.0,Mahindra,XUV300,2020.0,Petrol,Manual,2.0,2.0,1200.0,6.0,2.0,2
2401.0,Kia,Carnival,2018.0,Diesel,Automatic,3.0,3.0,1200.0,7.0,1.0,2
2402.0,Tata Motors,Harrier,2021.0,Petrol,Manual,3.0,1.0,2500.0,5.0,3.0,1
2403.0,Honda,City,2019.0,CNG,Manual,2.0,3.0,1800.0,7.0,2.0,2
2404.0,Toyota,Camry,2015.0,Diesel,Automatic,2.0,1.0,1500.0,6.0,2.0,0
2405.0,Volkswagen,Taigun,2021.0,CNG,Automatic,3.0,3.0,1800.0,4.0,2.0,1
2406.0,Skoda,Slavia,2016.0,Electric,Automatic,2.0,1.0,1200.0,5.0,2.0,0
2407.0,Volkswagen,Virtus,2016.0,Electric,Manual,2.0,3.0,800.0,5.0,1.0,2
2408.0,Volkswagen,Tiguan,2023.0,CNG,Manual,1.0,2.0,800.0,6.0,1.0,2
2409.0,Renault,Duster,2022.0,Electric,Automatic,1.0,1.0,2500.0,5.0,1.0,1
2410.0,Hyundai,Verna,2021.0,Petrol,Automatic,2.0,3.0,2000.0,5.0,3.0,1
2411.0,Kia,Seltos,2016.0,Diesel,Automatic,2.0,2.0,1500.0,5.0,2.0,0
2412.0,Volkswagen,Vento,2023.0,Diesel,Automatic,1.0,2.0,1200.0,4.0,2.0,0
2413.0,Honda,Amaze,2023.0,Petrol,Manual,3.0,1.0,1200.0,7.0,2.0,0
2414.0,Skoda,Slavia,2016.0,CNG,Manual,1.0,1.0,1200.0,4.0,3.0,0
2415.0,Skoda,Superb,2019.0,Petrol,Automatic,1.0,1.0,800.0,6.0,3.0,0
2416.0,Mahindra,XUV700,2020.0,CNG,Automatic,2.0,2.0,1200.0,6.0,3.0,2
2417.0,Maruti Suzuki,Baleno,2024.0,Diesel,Automatic,1.0,3.0,1500.0,7.0,1.0,2
2418.0,Honda,Amaze,2017.0,Diesel,Manual,2.0,2.0,800.0,7.0,3.0,2
2419.0,Skoda,Rapid,2019.0,Electric,Manual,2.0,2.0,1800.0,5.0,2.0,1
2420.0,Volkswagen,Taigun,2024.0,Petrol,Automatic,2.0,3.0,1500.0,6.0,2.0,2
2421.0,Toyota,Glanza,2015.0,CNG,Automatic,2.0,3.0,2500.0,5.0,1.0,1
2422.0,Mahindra,Scorpio,2015.0,Diesel,Automatic,2.0,3.0,1200.0,4.0,3.0,2
2423.0,Volkswagen,Virtus,2016.0,CNG,Manual,1.0,2.0,2000.0,4.0,2.0,1
2424.0,Toyota,Glanza,2016.0,Diesel,Manual,2.0,2.0,2500.0,5.0,2.0,1
2425.0,Skoda,Slavia,2024.0,CNG,Automatic,2.0,1.0,2500.0,6.0,3.0,1
2426.0,Skoda,Octavia,2022.0,Diesel,Automatic,2.0,3.0,800.0,7.0,2.0,2
2427.0,Hyundai,i20,2021.0,Diesel,Manual,2.0,2.0,1800.0,5.0,1.0,1
2428.0,Maruti Suzuki,Ertiga,2017.0,CNG,Automatic,2.0,2.0,800.0,7.0,2.0,2
2429.0,Kia,Sonet,2020.0,Diesel,Automatic,2.0,2.0,1800.0,6.0,2.0,1
2430.0,Mahindra,Bolero,2018.0,CNG,Manual,3.0,3.0,2500.0,4.0,2.0,1
2431.0,Volkswagen,Virtus,2015.0,Electric,Automatic,2.0,2.0,1500.0,5.0,2.0,0
2432.0,Honda,City,2019.0,Diesel,Manual,2.0,3.0,1500.0,7.0,2.0,2
2433.0,Honda,City,2015.0,CNG,Automatic,2.0,2.0,800.0,7.0,1.0,2
2434.0,Volkswagen,Tiguan,2016.0,CNG,Manual,3.0,2.0,2000.0,7.0,2.0,1
2435.0,Toyota,Innova,2017.0,CNG,Manual,3.0,2.0,1800.0,6.0,3.0,1
2436.0,Skoda,Rapid,2024.0,Diesel,Manual,2.0,2.0,1800.0,6.0,2.0,1
2437.0,Toyota,Fortuner,2016.0,Electric,Automatic,2.0,2.0,1000.0,5.0,3.0,0
2438.0,Maruti Suzuki,Ertiga,2019.0,Diesel,Manual,2.0,1.0,1800.0,6.0,3.0,0
2439.0,Tata Motors,Tiago,2019.0,Diesel,Manual,2.0,2.0,1000.0,4.0,2.0,0
2440.0,Kia,EV6,2021.0,Diesel,Manual,2.0,2.0,2500.0,6.0,2.0,1
2441.0,Honda,WR-V,2022.0,Diesel,Manual,1.0,2.0,1800.0,5.0,2.0,1
2442.0,Hyundai,i10,2018.0,CNG,Manual,3.0,1.0,1000.0,5.0,1.0,0
2443.0,Tata Motors,Punch,2020.0,Electric,Automatic,2.0,2.0,1200.0,4.0,2.0,0
2444.0,Tata Motors,Tiago,2019.0,Diesel,Manual,2.0,3.0,2500.0,7.0,3.0,1
2445.0,Honda,Civic,2022.0,Petrol,Manual,2.0,2.0,1500.0,6.0,2.0,2
2446.0,Tata Motors,Altroz,2017.0,Diesel,Manual,2.0,2.0,1800.0,6.0,1.0,1
2447.0,Toyota,Camry,2017.0,CNG,Automatic,1.0,1.0,2500.0,6.0,3.0,1
2448.0,Honda,Civic,2021.0,Petrol,Automatic,3.0,3.0,1200.0,6.0,3.0,2
2449.0,Renault,Duster,2024.0,CNG,Automatic,2.0,3.0,800.0,5.0,1.0,2
2450.0,Tata Motors,Altroz,2015.0,CNG,Automatic,1.0,3.0,1800.0,6.0,3.0,2
2451.0,Volkswagen,Polo,2017.0,Petrol,Automatic,3.0,1.0,800.0,4.0,1.0,0
2452.0,Hyundai,i10,2020.0,Electric,Automatic,1.0,2.0,800.0,6.0,3.0,2
2453.0,Toyota,Urban Cruiser,2015.0,Petrol,Manual,2.0,1.0,1200.0,4.0,1.0,0
2454.0,Volkswagen,Polo,2023.0,Petrol,Automatic,2.0,2.0,1500.0,4.0,1.0,0
2455.0,Renault,Lodgy,2020.0,CNG,Automatic,2.0,3.0,1200.0,6.0,2.0,2
2456.0,Maruti Suzuki,WagonR,2023.0,Electric,Automatic,2.0,1.0,1200.0,5.0,1.0,0
2457.0,Skoda,Octavia,2024.0,Electric,Manual,2.0,2.0,800.0,4.0,3.0,0
2458.0,Maruti Suzuki,Dzire,2022.0,Petrol,Automatic,2.0,2.0,1500.0,6.0,1.0,2
2459.0,Volkswagen,Tiguan,2020.0,CNG,Automatic,2.0,3.0,1000.0,4.0,2.0,2
2460.0,Skoda,Slavia,2021.0,Diesel,Manual,2.0,3.0,2500.0,5.0,2.0,1
2461.0,Volkswagen,Taigun,2018.0,Petrol,Manual,2.0,3.0,1000.0,7.0,1.0,2
2462.0,Volkswagen,Polo,2015.0,Electric,Automatic,2.0,3.0,1000.0,6.0,3.0,2
2463.0,Maruti Suzuki,Swift,2023.0,Diesel,Manual,2.0,2.0,800.0,4.0,2.0,0
2464.0,Renault,Duster,2023.0,Diesel,Automatic,2.0,2.0,2000.0,6.0,3.0,1
2465.0,Tata Motors,Nexon,2019.0,Petrol,Manual,3.0,2.0,2000.0,7.0,2.0,1
2466.0,Toyota,Urban Cruiser,2015.0,Electric,Automatic,2.0,1.0,2500.0,4.0,1.0,1
2467.0,Hyundai,Verna,2018.0,Diesel,Manual,2.0,3.0,1500.0,5.0,3.0,2
2468.0,Maruti Suzuki,Swift,2016.0,CNG,Manual,3.0,2.0,2500.0,5.0,2.0,1
2469.0,Maruti Suzuki,Ertiga,2018.0,Electric,Manual,1.0,3.0,1200.0,7.0,3.0,2
2470.0,Tata Motors,Tiago,2020.0,CNG,Manual,2.0,1.0,1200.0,5.0,1.0,0
2471.0,Honda,City,2018.0,Diesel,Manual,2.0,3.0,800.0,7.0,2.0,2
2472.0,Hyundai,Creta,2019.0,Diesel,Manual,1.0,2.0,2000.0,5.0,2.0,1
2473.0,Tata Motors,Nexon,2016.0,CNG,Automatic,2.0,2.0,1000.0,6.0,2.0,2
2474.0,Toyota,Glanza,2015.0,CNG,Manual,2.0,3.0,2000.0,5.0,2.0,1
2475.0,Maruti Suzuki,Dzire,2024.0,CNG,Manual,2.0,2.0,2500.0,4.0,2.0,1
2476.0,Tata Motors,Tiago,2016.0,Diesel,Automatic,2.0,3.0,2000.0,7.0,2.0,2
2477.0,Honda,City,2018.0,Electric,Manual,2.0,2.0,2500.0,6.0,3.0,1
2478.0,Renault,Triber,2024.0,Electric,Automatic,3.0,2.0,1000.0,6.0,3.0,2
2479.0,Tata Motors,Tiago,2019.0,Petrol,Manual,2.0,1.0,1200.0,6.0,3.0,0
2480.0,Hyundai,Verna,2024.0,Electric,Manual,2.0,3.0,1800.0,7.0,2.0,2
2481.0,Tata Motors,Harrier,2022.0,CNG,Manual,3.0,1.0,2500.0,6.0,2.0,1
2482.0,Toyota,Innova,2018.0,Petrol,Automatic,2.0,1.0,1200.0,7.0,1.0,0
2483.0,Honda,Civic,2024.0,CNG,Manual,3.0,3.0,2500.0,6.0,2.0,1
2484.0,Skoda,Octavia,2020.0,Petrol,Automatic,2.0,3.0,2000.0,6.0,1.0,1
2485.0,Mahindra,XUV300,2018.0,CNG,Automatic,2.0,2.0,1500.0,4.0,2.0,0
2486.0,Honda,Jazz,2018.0,Electric,Manual,2.0,2.0,2000.0,6.0,3.0,1
2487.0,Renault,Lodgy,2019.0,Diesel,Manual,1.0,3.0,1800.0,7.0,1.0,2
2488.0,Kia,EV6,2018.0,Electric,Automatic,3.0,2.0,2000.0,5.0,2.0,1
2489.0,Maruti Suzuki,Swift,2020.0,Diesel,Automatic,2.0,3.0,2500.0,4.0,1.0,1
2490.0,Mahindra,Scorpio,2023.0,Diesel,Automatic,2.0,2.0,2500.0,6.0,2.0,1
2491.0,Honda,WR-V,2018.0,Electric,Manual,2.0,1.0,2000.0,4.0,2.0,0
2492.0,Hyundai,Venue,2016.0,CNG,Automatic,1.0,2.0,800.0,7.0,2.0,2
2493.0,Mahindra,XUV300,2018.0,Petrol,Automatic,2.0,1.0,800.0,6.0,2.0,0
2494.0,Hyundai,i20,2015.0,Electric,Manual,2.0,2.0,1200.0,4.0,3.0,0
2495.0,Skoda,Octavia,2021.0,CNG,Automatic,2.0,2.0,1500.0,4.0,3.0,0
2496.0,Mahindra,Scorpio,2015.0,Electric,Automatic,2.0,2.0,1000.0,4.0,3.0,0
2497.0,Kia,Carens,2019.0,CNG,Automatic,2.0,1.0,2000.0,6.0,1.0,1
2498.0,Volkswagen,Vento,2024.0,CNG,Manual,2.0,1.0,2000.0,7.0,2.0,1
2499.0,Volkswagen,Taigun,2015.0,Electric,Automatic,1.0,3.0,800.0,6.0,2.0,2
2500.0,Hyundai,Creta,2019.0,CNG,Manual,2.0,3.0,1200.0,7.0,1.0,2
2501.0,Honda,City,2022.0,CNG,Manual,1.0,1.0,1500.0,4.0,1.0,0
2502.0,Volkswagen,Tiguan,2017.0,Diesel,Automatic,1.0,1.0,2000.0,4.0,2.0,0
2503.0,Skoda,Kushaq,2023.0,CNG,Manual,2.0,1.0,2500.0,4.0,2.0,1
2504.0,Maruti Suzuki,Swift,2023.0,CNG,Automatic,3.0,1.0,2500.0,6.0,1.0,1
2505.0,Maruti Suzuki,Baleno,2023.0,Diesel,Manual,2.0,2.0,1800.0,5.0,2.0,1
